trade_date,active_member_count,suspended_member_count,daily_bar_coverage,daily_basic_coverage,industry_coverage,limit_price_coverage,minimum_coverage,passed,issue
2023-05-16,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-05-17,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-05-18,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-05-19,500,1,1.0,1.0,0.998,1.0,0.998,True,
2023-05-22,500,1,1.0,1.0,0.998,1.0,0.998,True,
2023-05-23,500,1,1.0,1.0,0.998,1.0,0.998,True,
2023-05-24,500,1,1.0,1.0,0.998,1.0,0.998,True,
2023-05-25,500,1,1.0,1.0,0.998,1.0,0.998,True,
2023-05-26,500,2,1.0,1.0,0.998,1.0,0.998,True,
2023-05-29,500,2,1.0,1.0,0.998,1.0,0.998,True,
2023-05-30,500,2,1.0,1.0,0.998,1.0,0.998,True,
2023-05-31,500,2,1.0,1.0,0.998,1.0,0.998,True,
2023-06-01,500,2,1.0,0.998,0.998,1.0,0.998,True,
2023-06-02,500,2,1.0,0.998,0.998,1.0,0.998,True,
2023-06-05,500,2,1.0,0.998,0.998,1.0,0.998,True,
2023-06-06,500,2,1.0,0.998,0.998,1.0,0.998,True,
2023-06-07,500,3,1.0,0.998,0.998,1.0,0.998,True,
2023-06-08,500,3,1.0,0.998,0.998,1.0,0.998,True,
2023-06-09,500,2,1.0,0.998,0.998,1.0,0.998,True,
2023-06-12,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-06-13,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-06-14,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-06-15,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-06-16,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-06-19,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-06-20,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-06-21,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-06-26,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-06-27,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-06-28,500,1,1.0,0.998,0.998,1.0,0.998,True,
2023-06-29,500,1,1.0,0.998,0.998,1.0,0.998,True,
2023-06-30,500,1,1.0,0.998,0.998,1.0,0.998,True,
2023-07-03,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-07-04,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-07-05,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-07-06,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-07-07,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-07-10,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-07-11,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-07-12,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-07-13,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-07-14,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-07-17,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-07-18,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-07-19,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-07-20,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-07-21,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-07-24,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-07-25,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-07-26,500,1,1.0,1.0,0.998,1.0,0.998,True,
2023-07-27,500,1,1.0,1.0,0.998,1.0,0.998,True,
2023-07-28,500,1,1.0,1.0,0.998,1.0,0.998,True,
2023-07-31,500,1,1.0,1.0,0.998,1.0,0.998,True,
2023-08-01,500,1,1.0,1.0,0.998,1.0,0.998,True,
2023-08-02,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-08-03,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-08-04,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-08-07,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-08-08,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-08-09,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-08-10,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-08-11,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-08-14,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-08-15,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-08-16,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-08-17,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-08-18,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-08-21,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-08-22,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-08-23,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-08-24,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-08-25,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-08-28,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-08-29,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-08-30,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-08-31,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-09-01,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-09-04,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-09-05,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-09-06,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-09-07,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-09-08,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-09-11,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-09-12,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-09-13,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-09-14,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-09-15,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-09-18,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-09-19,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-09-20,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-09-21,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-09-22,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-09-25,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-09-26,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-09-27,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-09-28,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-10-09,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-10-10,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-10-11,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-10-12,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-10-13,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-10-16,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-10-17,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-10-18,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-10-19,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-10-20,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-10-23,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-10-24,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-10-25,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-10-26,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-10-27,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-10-30,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-10-31,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-11-01,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-11-02,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-11-03,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-11-06,500,1,1.0,1.0,0.998,1.0,0.998,True,
2023-11-07,500,1,1.0,1.0,0.998,1.0,0.998,True,
2023-11-08,500,1,1.0,1.0,0.998,1.0,0.998,True,
2023-11-09,500,1,1.0,1.0,0.998,1.0,0.998,True,
2023-11-10,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-11-13,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-11-14,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-11-15,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-11-16,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-11-17,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-11-20,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-11-21,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-11-22,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-11-23,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-11-24,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-11-27,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-11-28,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-11-29,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-11-30,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-12-01,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-12-04,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-12-05,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-12-06,500,1,1.0,1.0,0.998,1.0,0.998,True,
2023-12-07,500,1,1.0,1.0,0.998,1.0,0.998,True,
2023-12-08,500,1,1.0,1.0,0.998,1.0,0.998,True,
2023-12-11,500,1,1.0,1.0,0.998,1.0,0.998,True,
2023-12-12,500,1,1.0,1.0,0.998,1.0,0.998,True,
2023-12-13,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-12-14,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-12-15,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-12-18,500,1,1.0,1.0,0.998,1.0,0.998,True,
2023-12-19,500,1,1.0,1.0,0.998,1.0,0.998,True,
2023-12-20,500,1,1.0,1.0,0.998,1.0,0.998,True,
2023-12-21,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-12-22,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-12-25,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-12-26,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-12-27,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-12-28,500,0,1.0,1.0,0.998,1.0,0.998,True,
2023-12-29,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-01-02,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-01-03,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-01-04,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-01-05,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-01-08,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-01-09,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-01-10,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-01-11,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-01-12,500,1,1.0,1.0,0.998,1.0,0.998,True,
2024-01-15,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-01-16,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-01-17,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-01-18,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-01-19,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-01-22,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-01-23,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-01-24,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-01-25,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-01-26,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-01-29,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-01-30,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-01-31,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-02-01,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-02-02,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-02-05,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-02-06,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-02-07,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-02-08,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-02-19,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-02-20,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-02-21,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-02-22,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-02-23,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-02-26,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-02-27,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-02-28,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-02-29,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-03-01,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-03-04,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-03-05,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-03-06,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-03-07,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-03-08,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-03-11,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-03-12,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-03-13,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-03-14,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-03-15,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-03-18,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-03-19,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-03-20,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-03-21,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-03-22,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-03-25,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-03-26,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-03-27,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-03-28,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-03-29,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-04-01,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-04-02,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-04-03,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-04-08,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-04-09,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-04-10,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-04-11,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-04-12,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-04-15,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-04-16,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-04-17,500,1,1.0,1.0,0.998,1.0,0.998,True,
2024-04-18,500,1,1.0,1.0,0.998,1.0,0.998,True,
2024-04-19,500,1,1.0,1.0,0.998,1.0,0.998,True,
2024-04-22,500,1,1.0,1.0,0.998,1.0,0.998,True,
2024-04-23,500,1,1.0,1.0,0.998,1.0,0.998,True,
2024-04-24,500,1,1.0,1.0,0.998,1.0,0.998,True,
2024-04-25,500,1,1.0,1.0,0.998,1.0,0.998,True,
2024-04-26,500,2,1.0,1.0,0.998,1.0,0.998,True,
2024-04-29,500,2,1.0,1.0,0.998,1.0,0.998,True,
2024-04-30,500,2,1.0,1.0,0.998,1.0,0.998,True,
2024-05-06,500,1,1.0,1.0,0.998,1.0,0.998,True,
2024-05-07,500,1,1.0,1.0,0.998,1.0,0.998,True,
2024-05-08,500,1,1.0,1.0,0.998,1.0,0.998,True,
2024-05-09,500,1,1.0,1.0,0.998,1.0,0.998,True,
2024-05-10,500,1,1.0,1.0,0.998,1.0,0.998,True,
2024-05-13,500,1,1.0,1.0,0.998,1.0,0.998,True,
2024-05-14,500,1,1.0,1.0,0.998,1.0,0.998,True,
2024-05-15,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-05-16,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-05-17,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-05-20,500,1,1.0,1.0,0.998,1.0,0.998,True,
2024-05-21,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-05-22,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-05-23,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-05-24,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-05-27,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-05-28,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-05-29,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-05-30,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-05-31,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-06-03,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-06-04,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-06-05,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-06-06,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-06-07,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-06-11,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-06-12,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-06-13,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-06-14,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-06-17,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-06-18,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-06-19,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-06-20,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-06-21,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-06-24,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-06-25,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-06-26,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-06-27,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-06-28,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-07-01,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-07-02,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-07-03,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-07-04,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-07-05,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-07-08,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-07-09,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-07-10,500,1,1.0,1.0,0.998,1.0,0.998,True,
2024-07-11,500,1,1.0,1.0,0.998,1.0,0.998,True,
2024-07-12,500,1,1.0,1.0,0.998,1.0,0.998,True,
2024-07-15,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-07-16,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-07-17,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-07-18,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-07-19,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-07-22,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-07-23,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-07-24,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-07-25,500,1,1.0,1.0,0.998,1.0,0.998,True,
2024-07-26,500,1,1.0,1.0,0.998,1.0,0.998,True,
2024-07-29,500,1,1.0,1.0,0.998,1.0,0.998,True,
2024-07-30,500,1,1.0,1.0,0.998,1.0,0.998,True,
2024-07-31,500,1,1.0,1.0,0.998,1.0,0.998,True,
2024-08-01,500,2,1.0,1.0,0.998,1.0,0.998,True,
2024-08-02,500,2,1.0,1.0,0.998,1.0,0.998,True,
2024-08-05,500,1,1.0,1.0,0.998,1.0,0.998,True,
2024-08-06,500,1,1.0,1.0,0.998,1.0,0.998,True,
2024-08-07,500,1,1.0,1.0,0.998,1.0,0.998,True,
2024-08-08,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-08-09,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-08-12,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-08-13,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-08-14,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-08-15,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-08-16,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-08-19,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-08-20,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-08-21,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-08-22,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-08-23,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-08-26,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-08-27,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-08-28,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-08-29,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-08-30,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-09-02,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-09-03,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-09-04,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-09-05,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-09-06,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-09-09,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-09-10,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-09-11,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-09-12,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-09-13,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-09-18,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-09-19,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-09-20,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-09-23,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-09-24,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-09-25,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-09-26,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-09-27,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-09-30,500,1,1.0,1.0,0.998,1.0,0.998,True,
2024-10-08,500,1,1.0,1.0,0.998,1.0,0.998,True,
2024-10-09,500,1,1.0,1.0,0.998,1.0,0.998,True,
2024-10-10,500,1,1.0,1.0,0.998,1.0,0.998,True,
2024-10-11,500,1,1.0,1.0,0.998,1.0,0.998,True,
2024-10-14,500,1,1.0,1.0,0.998,1.0,0.998,True,
2024-10-15,500,1,1.0,1.0,0.998,1.0,0.998,True,
2024-10-16,500,1,1.0,1.0,0.998,1.0,0.998,True,
2024-10-17,500,1,1.0,1.0,0.998,1.0,0.998,True,
2024-10-18,500,1,1.0,1.0,0.998,1.0,0.998,True,
2024-10-21,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-10-22,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-10-23,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-10-24,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-10-25,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-10-28,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-10-29,500,1,1.0,1.0,0.998,1.0,0.998,True,
2024-10-30,500,2,1.0,1.0,0.998,1.0,0.998,True,
2024-10-31,500,2,1.0,1.0,0.998,1.0,0.998,True,
2024-11-01,500,2,1.0,1.0,0.998,1.0,0.998,True,
2024-11-04,500,1,1.0,1.0,0.998,1.0,0.998,True,
2024-11-05,500,1,1.0,1.0,0.998,1.0,0.998,True,
2024-11-06,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-11-07,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-11-08,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-11-11,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-11-12,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-11-13,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-11-14,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-11-15,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-11-18,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-11-19,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-11-20,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-11-21,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-11-22,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-11-25,500,1,1.0,1.0,0.998,1.0,0.998,True,
2024-11-26,500,1,1.0,1.0,0.998,1.0,0.998,True,
2024-11-27,500,1,1.0,1.0,0.998,1.0,0.998,True,
2024-11-28,500,1,1.0,1.0,0.998,1.0,0.998,True,
2024-11-29,500,1,1.0,1.0,0.998,1.0,0.998,True,
2024-12-02,500,1,1.0,1.0,0.998,1.0,0.998,True,
2024-12-03,500,1,1.0,1.0,0.998,1.0,0.998,True,
2024-12-04,500,1,1.0,1.0,0.998,1.0,0.998,True,
2024-12-05,500,1,1.0,1.0,0.998,1.0,0.998,True,
2024-12-06,500,1,1.0,1.0,0.998,1.0,0.998,True,
2024-12-09,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-12-10,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-12-11,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-12-12,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-12-13,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-12-16,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-12-17,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-12-18,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-12-19,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-12-20,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-12-23,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-12-24,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-12-25,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-12-26,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-12-27,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-12-30,500,0,1.0,1.0,0.998,1.0,0.998,True,
2024-12-31,500,0,1.0,1.0,0.998,1.0,0.998,True,
2025-01-02,500,1,1.0,1.0,0.998,1.0,0.998,True,
2025-01-03,500,1,1.0,1.0,0.998,1.0,0.998,True,
2025-01-06,500,0,1.0,1.0,0.998,1.0,0.998,True,
2025-01-07,500,0,1.0,1.0,0.998,1.0,0.998,True,
2025-01-08,500,0,1.0,1.0,0.998,1.0,0.998,True,
2025-01-09,500,0,1.0,1.0,0.998,1.0,0.998,True,
2025-01-10,500,0,1.0,1.0,0.998,1.0,0.998,True,
2025-01-13,500,0,1.0,1.0,0.998,1.0,0.998,True,
2025-01-14,500,0,1.0,1.0,0.998,1.0,0.998,True,
2025-01-15,500,0,1.0,1.0,0.998,1.0,0.998,True,
2025-01-16,500,0,1.0,1.0,0.998,1.0,0.998,True,
