ts_code,list_date,delist_date,has_security_master,has_index_membership,has_daily_bar,passed,issue
001278.SZ,2023-03-08,,True,False,False,True,
001279.SZ,2024-10-11,,True,False,False,True,
001280.SZ,2025-12-03,,True,False,False,True,
001282.SZ,2023-05-24,,True,False,False,True,
001283.SZ,2022-09-05,,True,False,False,True,
001285.SZ,2025-09-30,,True,False,False,True,
001286.SZ,2023-04-10,,True,True,True,True,
001287.SZ,2023-04-10,,True,False,False,True,
001288.SZ,2021-11-01,,True,False,False,True,
001289.SZ,2022-01-24,,True,False,False,True,
001296.SZ,2021-12-24,,True,False,False,True,
001298.SZ,2022-10-31,,True,False,False,True,
001299.SZ,2022-10-31,,True,False,False,True,
001300.SZ,2022-10-19,,True,False,False,True,
001301.SZ,2022-12-28,,True,False,False,True,
001306.SZ,2023-11-16,,True,False,False,True,
001308.SZ,2022-03-18,,True,False,False,True,
001309.SZ,2022-07-01,,True,True,True,True,
001311.SZ,2023-02-27,,True,False,False,True,
001312.SZ,2026-04-21,,True,False,False,True,
001313.SZ,2022-02-16,,True,False,False,True,
001314.SZ,2023-02-14,,True,False,False,True,
001316.SZ,2022-06-24,,True,False,False,True,
001317.SZ,2021-11-30,,True,False,False,True,
001318.SZ,2022-05-20,,True,False,False,True,
001319.SZ,2022-05-12,,True,False,False,True,
001322.SZ,2022-10-26,,True,False,False,True,
001323.SZ,2022-06-23,,True,False,False,True,
001324.SZ,2023-05-22,,True,False,False,True,
001325.SZ,2025-12-18,,True,False,False,True,
001326.SZ,2023-11-09,,True,False,False,True,
001328.SZ,2023-04-10,,True,False,False,True,
001330.SZ,2022-08-18,,True,False,False,True,
001331.SZ,2022-09-08,,True,False,False,True,
001332.SZ,2022-09-20,,True,False,False,True,
001333.SZ,2022-12-08,,True,False,False,True,
001335.SZ,2025-04-15,,True,False,False,True,
001336.SZ,2022-07-25,,True,False,False,True,
001337.SZ,2023-03-03,,True,False,False,True,
001338.SZ,2022-11-16,,True,False,False,True,
001339.SZ,2022-08-15,,True,False,False,True,
001356.SZ,2025-01-23,,True,False,False,True,
001358.SZ,2023-12-21,,True,False,False,True,
001359.SZ,2024-03-28,,True,False,False,True,
001360.SZ,2023-04-10,,True,False,False,True,
001365.SZ,2026-05-18,,True,False,False,True,
001366.SZ,2023-03-07,,True,False,False,True,
001367.SZ,2023-04-10,,True,False,False,True,
001368.SZ,2023-03-13,,True,False,False,True,
001369.SZ,2025-12-30,,True,False,False,True,
001373.SZ,2023-06-01,,True,False,False,True,
001376.SZ,2023-11-03,,True,False,False,True,
001378.SZ,2023-10-30,,True,False,False,True,
001379.SZ,2024-01-19,,True,False,False,True,
001380.SZ,2023-05-16,,True,False,False,True,
001382.SZ,2025-03-21,,True,False,False,True,
001386.SZ,2025-10-22,,True,True,True,True,
001387.SZ,2024-01-11,,True,False,False,True,
001388.SZ,2025-07-01,,True,False,False,True,
001389.SZ,2024-04-02,,True,True,True,True,
001390.SZ,2025-05-29,,True,False,False,True,
001391.SZ,2024-12-30,,True,False,False,True,
001393.SZ,2026-05-15,,True,False,False,True,
001395.SZ,2025-01-27,,True,False,False,True,
001396.SZ,2025-12-30,,True,False,False,True,
001399.SZ,2026-06-26,,True,False,False,True,
001400.SZ,2025-04-24,,True,False,False,True,
001696.SZ,1997-03-06,,True,True,True,True,
001872.SZ,1993-05-05,,True,True,True,True,
001896.SZ,1998-01-22,,True,False,False,True,
001914.SZ,1994-09-28,,True,True,True,True,
001965.SZ,2017-12-25,,True,True,True,True,
001979.SZ,2015-12-30,,True,False,False,True,
002001.SZ,2004-06-25,,True,True,True,True,
002002.SZ,2004-06-25,2024-03-18,True,True,True,True,
002003.SZ,2004-06-25,,True,False,False,True,
002004.SZ,2004-06-25,,True,True,True,True,
002005.SZ,2004-06-25,,True,True,True,True,
002006.SZ,2004-06-25,,True,False,False,True,
002007.SZ,2004-06-25,,True,True,True,True,
002008.SZ,2004-06-25,,True,True,True,True,
002009.SZ,2004-06-29,,True,False,False,True,
002010.SZ,2004-06-29,,True,True,True,True,
002011.SZ,2004-07-05,,True,True,True,True,
002012.SZ,2004-07-05,,True,False,False,True,
002013.SZ,2004-07-05,2023-03-17,True,True,True,True,
002014.SZ,2004-07-08,,True,False,False,True,
002015.SZ,2004-07-08,,True,False,False,True,
002016.SZ,2004-07-08,,True,False,False,True,
002017.SZ,2004-07-13,,True,False,False,True,
002018.SZ,2004-07-13,2019-11-01,True,True,True,True,
002019.SZ,2004-07-13,,True,True,True,True,
002020.SZ,2004-07-15,,True,False,False,True,
002021.SZ,2004-07-15,,True,False,False,True,
002022.SZ,2004-07-21,,True,True,True,True,
002023.SZ,2004-07-21,,True,False,False,True,
002024.SZ,2004-07-21,,True,False,False,True,
002025.SZ,2004-07-26,,True,True,True,True,
002026.SZ,2004-07-27,,True,False,False,True,
002027.SZ,2004-08-04,,True,False,False,True,
002028.SZ,2004-08-05,,True,True,True,True,
002029.SZ,2004-08-06,,True,True,True,True,
002030.SZ,2004-08-09,,True,True,True,True,
002031.SZ,2004-08-16,,True,False,False,True,
002032.SZ,2004-08-17,,True,True,True,True,
002033.SZ,2004-08-25,,True,False,False,True,
002034.SZ,2004-08-26,,True,False,False,True,
002035.SZ,2004-09-01,,True,False,False,True,
002036.SZ,2004-09-03,,True,False,False,True,
002037.SZ,2004-09-08,,True,False,False,True,
002038.SZ,2004-09-09,,True,True,True,True,
002039.SZ,2005-03-03,,True,False,False,True,
002040.SZ,2005-03-25,,True,False,False,True,
002041.SZ,2005-04-18,,True,True,True,True,
002042.SZ,2005-04-27,,True,False,False,True,
002043.SZ,2005-05-10,,True,False,False,True,
002044.SZ,2005-05-18,,True,True,True,True,
002045.SZ,2005-05-23,,True,False,False,True,
002046.SZ,2005-05-26,,True,False,False,True,
002047.SZ,2005-05-31,,True,False,False,True,
002048.SZ,2005-06-03,,True,True,True,True,
002049.SZ,2005-06-06,,True,True,True,True,
002050.SZ,2005-06-07,,True,True,True,True,
002051.SZ,2006-06-19,,True,True,True,True,
002052.SZ,2006-06-27,,True,True,True,True,
002053.SZ,2006-06-27,,True,False,False,True,
002054.SZ,2006-07-25,,True,False,False,True,
002055.SZ,2006-07-25,,True,False,False,True,
002056.SZ,2006-08-02,,True,True,True,True,
002057.SZ,2006-08-02,,True,False,False,True,
002058.SZ,2006-08-02,,True,False,False,True,
002059.SZ,2006-08-10,,True,False,False,True,
002060.SZ,2006-08-10,,True,False,False,True,
002061.SZ,2006-08-16,,True,False,False,True,
002062.SZ,2006-08-16,,True,False,False,True,
002063.SZ,2006-08-23,,True,True,True,True,
002064.SZ,2006-08-23,,True,True,True,True,
002065.SZ,2006-08-23,,True,True,True,True,
002066.SZ,2006-08-23,,True,False,False,True,
002067.SZ,2006-09-15,,True,False,False,True,
002068.SZ,2006-09-15,,True,False,False,True,
002069.SZ,2006-09-28,,True,True,True,True,
002070.SZ,2006-10-12,2019-07-09,True,False,True,True,
002071.SZ,2006-10-12,2021-05-07,True,False,True,True,
002072.SZ,2006-10-18,,True,False,False,True,
002073.SZ,2006-10-18,,True,True,True,True,
002074.SZ,2006-10-18,,True,True,True,True,
002075.SZ,2006-10-25,,True,True,True,True,
002076.SZ,2006-10-25,,True,False,False,True,
002077.SZ,2006-11-16,,True,False,False,True,
002078.SZ,2006-11-16,,True,True,True,True,
002079.SZ,2006-11-16,,True,False,False,True,
002080.SZ,2006-11-20,,True,True,True,True,
002081.SZ,2006-11-20,,True,True,True,True,
002082.SZ,2006-11-20,,True,False,False,True,
002083.SZ,2006-11-24,,True,True,True,True,
002084.SZ,2006-11-24,,True,False,False,True,
002085.SZ,2006-11-28,,True,True,True,True,
002086.SZ,2006-11-28,,True,False,False,True,
002087.SZ,2006-11-30,2024-06-28,True,False,True,True,
002088.SZ,2006-11-30,,True,False,False,True,
002089.SZ,2006-11-30,2024-04-18,True,False,True,True,
002090.SZ,2006-12-08,,True,False,False,True,
002091.SZ,2006-12-08,,True,True,True,True,
002092.SZ,2006-12-08,,True,True,True,True,
002093.SZ,2006-12-15,,True,True,True,True,
002094.SZ,2006-12-15,,True,False,False,True,
002095.SZ,2006-12-15,,True,False,False,True,
002096.SZ,2006-12-22,,True,False,False,True,
002097.SZ,2006-12-22,,True,False,False,True,
002098.SZ,2006-12-22,,True,False,False,True,
002099.SZ,2006-12-26,,True,False,False,True,
002100.SZ,2006-12-26,,True,False,False,True,
002101.SZ,2006-12-29,,True,False,False,True,
002102.SZ,2006-12-29,,True,False,False,True,
002103.SZ,2007-01-10,,True,False,False,True,
002104.SZ,2007-01-10,,True,False,False,True,
002105.SZ,2007-01-12,,True,False,False,True,
002106.SZ,2007-01-12,,True,True,True,True,
002107.SZ,2007-01-24,,True,False,False,True,
002108.SZ,2007-01-24,,True,False,False,True,
002109.SZ,2007-01-26,,True,False,False,True,
002110.SZ,2007-01-26,,True,True,True,True,
002111.SZ,2007-01-26,,True,False,False,True,
002112.SZ,2007-02-08,,True,False,False,True,
002113.SZ,2007-02-08,2023-08-11,True,False,True,True,
002114.SZ,2007-02-15,,True,False,False,True,
002115.SZ,2007-02-15,,True,False,False,True,
002116.SZ,2007-02-15,,True,False,False,True,
002117.SZ,2007-03-02,,True,False,False,True,
002118.SZ,2007-03-02,2023-08-04,True,True,True,True,
002119.SZ,2007-03-02,,True,False,False,True,
002120.SZ,2007-03-06,,True,True,True,True,
002121.SZ,2007-03-06,,True,False,False,True,
002122.SZ,2007-03-28,,True,True,True,True,
002123.SZ,2007-03-28,,True,True,True,True,
002124.SZ,2007-04-03,,True,True,True,True,
002125.SZ,2007-04-03,,True,False,False,True,
002126.SZ,2007-04-18,,True,True,True,True,
002127.SZ,2007-04-18,,True,True,True,True,
002128.SZ,2007-04-18,,True,True,True,True,
002129.SZ,2007-04-20,,True,True,True,True,
002130.SZ,2007-04-20,,True,True,True,True,
002131.SZ,2007-04-27,,True,True,True,True,
002132.SZ,2007-04-27,,True,False,False,True,
002133.SZ,2007-04-27,,True,False,False,True,
002134.SZ,2007-05-16,,True,False,False,True,
002135.SZ,2007-05-30,,True,False,False,True,
002136.SZ,2007-05-30,,True,False,False,True,
002137.SZ,2007-06-13,,True,False,False,True,
002138.SZ,2007-06-13,,True,True,True,True,
002139.SZ,2007-06-29,,True,False,False,True,
002140.SZ,2007-07-12,,True,True,True,True,
002141.SZ,2007-07-20,,True,False,False,True,
002142.SZ,2007-07-19,,True,False,False,True,
002143.SZ,2007-07-20,2019-11-29,True,True,True,True,
002144.SZ,2007-08-03,,True,False,False,True,
002145.SZ,2007-08-03,,True,False,False,True,
002146.SZ,2007-08-08,,True,True,True,True,
002147.SZ,2007-08-08,2022-06-23,True,True,True,True,
002148.SZ,2007-08-10,,True,False,False,True,
002149.SZ,2007-08-10,,True,False,False,True,
002150.SZ,2007-08-10,,True,False,False,True,
002151.SZ,2007-08-13,,True,False,False,True,
002152.SZ,2007-08-13,,True,True,True,True,
002153.SZ,2007-08-13,,True,True,True,True,
002154.SZ,2007-08-16,,True,False,False,True,
002155.SZ,2007-08-16,,True,True,True,True,
002156.SZ,2007-08-16,,True,True,True,True,
002157.SZ,2007-08-17,,True,True,True,True,
002158.SZ,2007-08-17,,True,False,False,True,
002159.SZ,2007-08-17,,True,False,False,True,
002160.SZ,2007-08-21,,True,False,False,True,
002161.SZ,2007-08-21,,True,True,True,True,
002162.SZ,2007-08-23,,True,False,False,True,
002163.SZ,2007-08-23,,True,False,False,True,
002164.SZ,2007-08-23,,True,False,False,True,
002165.SZ,2007-09-13,,True,False,False,True,
002166.SZ,2007-09-13,,True,False,False,True,
002167.SZ,2007-09-13,,True,False,False,True,
002168.SZ,2007-09-19,,True,True,True,True,
002169.SZ,2007-09-19,,True,False,False,True,
002170.SZ,2007-09-19,,True,False,False,True,
002171.SZ,2007-09-21,,True,False,False,True,
002172.SZ,2007-09-21,,True,False,False,True,
002173.SZ,2007-09-25,,True,False,False,True,
002174.SZ,2007-09-25,,True,True,True,True,
002175.SZ,2007-10-12,,True,False,False,True,
002176.SZ,2007-10-12,,True,True,True,True,
002177.SZ,2007-11-01,,True,False,False,True,
002178.SZ,2007-11-01,,True,False,False,True,
002179.SZ,2007-11-01,,True,True,True,True,
002180.SZ,2007-11-13,,True,True,True,True,
002181.SZ,2007-11-16,,True,True,True,True,
002182.SZ,2007-11-13,,True,False,False,True,
002183.SZ,2007-11-13,,True,True,True,True,
002184.SZ,2007-11-16,,True,False,False,True,
002185.SZ,2007-11-20,,True,True,True,True,
002186.SZ,2007-11-20,,True,False,False,True,
002187.SZ,2007-11-22,,True,False,False,True,
002188.SZ,2007-11-22,,True,False,False,True,
002189.SZ,2007-12-03,,True,False,False,True,
002190.SZ,2007-12-03,,True,True,True,True,
002191.SZ,2007-12-05,,True,True,True,True,
002192.SZ,2007-12-05,,True,True,True,True,
002193.SZ,2007-12-07,,True,False,False,True,
002194.SZ,2007-12-07,,True,True,True,True,
002195.SZ,2007-12-12,,True,True,True,True,
002196.SZ,2007-12-12,,True,False,False,True,
002197.SZ,2007-12-18,,True,False,False,True,
002198.SZ,2007-12-18,,True,False,False,True,
002199.SZ,2007-12-21,,True,False,False,True,
002200.SZ,2007-12-21,,True,False,False,True,
002201.SZ,2007-12-26,,True,False,False,True,
002202.SZ,2007-12-26,,True,True,True,True,
002203.SZ,2008-01-16,,True,True,True,True,
002204.SZ,2008-01-16,,True,True,True,True,
002205.SZ,2008-01-23,,True,False,False,True,
002206.SZ,2008-01-23,,True,False,False,True,
002207.SZ,2008-01-28,,True,False,False,True,
002208.SZ,2008-01-28,,True,False,False,True,
002209.SZ,2008-01-30,,True,False,False,True,
002210.SZ,2008-01-30,,True,False,False,True,
002211.SZ,2008-02-01,,True,False,False,True,
002212.SZ,2008-02-01,,True,True,True,True,
002213.SZ,2008-02-01,,True,False,False,True,
002214.SZ,2008-02-18,,True,False,False,True,
002215.SZ,2008-02-18,,True,False,False,True,
002216.SZ,2008-02-20,,True,True,True,True,
002217.SZ,2008-02-20,,True,True,True,True,
002218.SZ,2008-02-28,,True,False,False,True,
002219.SZ,2008-03-06,,True,True,True,True,
002220.SZ,2008-02-28,2020-08-11,True,False,True,True,
002221.SZ,2008-03-06,,True,True,True,True,
002222.SZ,2008-03-19,,True,False,False,True,
002223.SZ,2008-04-18,,True,True,True,True,
002224.SZ,2008-04-25,,True,False,False,True,
002225.SZ,2008-04-25,,True,True,True,True,
002226.SZ,2008-05-06,,True,True,True,True,
002227.SZ,2008-05-06,,True,False,False,True,
002228.SZ,2008-05-08,,True,False,False,True,
002229.SZ,2008-05-08,,True,False,False,True,
002230.SZ,2008-05-12,,True,False,False,True,
002231.SZ,2008-05-12,2026-03-27,True,False,True,True,
002232.SZ,2008-05-09,,True,False,False,True,
002233.SZ,2008-05-16,,True,True,True,True,
002234.SZ,2008-05-16,,True,False,False,True,
002235.SZ,2008-05-16,,True,False,False,True,
002236.SZ,2008-05-20,,True,False,False,True,
002237.SZ,2008-05-20,,True,True,True,True,
002238.SZ,2008-05-26,,True,True,True,True,
002239.SZ,2008-05-22,,True,False,False,True,
002240.SZ,2008-05-23,,True,True,True,True,
002241.SZ,2008-05-22,,True,False,False,True,
002242.SZ,2008-05-28,,True,True,True,True,
002243.SZ,2008-05-28,,True,False,False,True,
002244.SZ,2008-05-29,,True,True,True,True,
002245.SZ,2008-06-05,,True,False,False,True,
002246.SZ,2008-06-05,,True,False,False,True,
002247.SZ,2008-06-12,,True,False,False,True,
002248.SZ,2008-06-12,,True,False,False,True,
002249.SZ,2008-06-19,,True,True,True,True,
002250.SZ,2008-06-19,,True,True,True,True,
002251.SZ,2008-06-19,,True,True,True,True,
002252.SZ,2008-06-23,,True,True,True,True,
002253.SZ,2008-06-23,,True,False,False,True,
002254.SZ,2008-06-25,,True,True,True,True,
002255.SZ,2008-06-25,,True,False,False,True,
002256.SZ,2008-06-25,,True,False,False,True,
002258.SZ,2008-07-08,,True,False,False,True,
002259.SZ,2008-07-16,,True,False,False,True,
002260.SZ,2008-07-16,2022-06-17,True,False,True,True,
002261.SZ,2008-07-23,,True,True,True,True,
002262.SZ,2008-07-23,,True,True,True,True,
002263.SZ,2008-07-28,,True,False,False,True,
002264.SZ,2008-07-31,,True,False,False,True,
002265.SZ,2008-08-06,,True,True,True,True,
002266.SZ,2008-08-06,,True,True,True,True,
002267.SZ,2008-08-13,,True,True,True,True,
002268.SZ,2008-08-11,,True,True,True,True,
002269.SZ,2008-08-28,,True,True,True,True,
002270.SZ,2008-09-05,,True,False,False,True,
002271.SZ,2008-09-10,,True,True,True,True,
002272.SZ,2008-09-19,,True,False,False,True,
002273.SZ,2008-09-19,,True,True,True,True,
002274.SZ,2008-09-25,,True,False,False,True,
002275.SZ,2009-07-10,,True,True,True,True,
002276.SZ,2009-07-10,,True,True,True,True,
002277.SZ,2009-07-17,,True,True,True,True,
002278.SZ,2009-08-11,,True,False,False,True,
002279.SZ,2009-08-11,,True,False,False,True,
002280.SZ,2009-08-21,2024-08-16,True,True,True,True,
002281.SZ,2009-08-21,,True,True,True,True,
002282.SZ,2009-08-21,,True,False,False,True,
002283.SZ,2009-08-21,,True,False,False,True,
002284.SZ,2009-08-28,,True,False,False,True,
002285.SZ,2009-08-28,,True,True,True,True,
002286.SZ,2009-08-28,,True,False,False,True,
002287.SZ,2009-08-28,,True,False,False,True,
002288.SZ,2009-09-03,2024-08-19,True,False,True,True,
002289.SZ,2009-09-03,,True,False,False,True,
002290.SZ,2009-09-03,,True,False,False,True,
002291.SZ,2009-09-03,,True,False,False,True,
002292.SZ,2009-09-10,,True,False,False,True,
002293.SZ,2009-09-10,,True,True,True,True,
002294.SZ,2009-09-10,,True,True,True,True,
002295.SZ,2009-09-29,,True,False,False,True,
002296.SZ,2009-09-29,,True,False,False,True,
002297.SZ,2009-09-29,,True,False,False,True,
002298.SZ,2009-09-29,,True,False,False,True,
002299.SZ,2009-10-21,,True,True,True,True,
002300.SZ,2009-10-21,,True,False,False,True,
002301.SZ,2009-10-21,,True,False,False,True,
002302.SZ,2009-11-03,,True,True,True,True,
002303.SZ,2009-11-03,,True,False,False,True,
002304.SZ,2009-11-06,,True,False,False,True,
002305.SZ,2009-11-06,,True,False,False,True,
002306.SZ,2009-11-11,,True,False,False,True,
002307.SZ,2009-11-11,,True,False,False,True,
002308.SZ,2009-11-27,2024-09-27,True,True,True,True,
002309.SZ,2009-11-27,,True,True,True,True,
002310.SZ,2009-11-27,,True,True,True,True,
002311.SZ,2009-11-27,,True,True,True,True,
002312.SZ,2009-12-03,,True,True,True,True,
002313.SZ,2009-12-03,,True,False,False,True,
002314.SZ,2009-12-03,,True,False,False,True,
002315.SZ,2009-12-09,,True,True,True,True,
002316.SZ,2009-12-09,,True,False,False,True,
002317.SZ,2009-12-11,,True,True,True,True,
002318.SZ,2009-12-11,,True,True,True,True,
002319.SZ,2009-12-11,,True,False,False,True,
002320.SZ,2009-12-16,,True,True,True,True,
002321.SZ,2009-12-16,,True,False,False,True,
002322.SZ,2009-12-18,,True,False,False,True,
002323.SZ,2009-12-18,,True,False,False,True,
002324.SZ,2009-12-18,,True,False,False,True,
002325.SZ,2009-12-22,2024-08-15,True,True,True,True,
002326.SZ,2009-12-22,,True,True,True,True,
002327.SZ,2009-12-30,,True,True,True,True,
002328.SZ,2009-12-30,,True,False,False,True,
002329.SZ,2010-01-06,,True,False,False,True,
002330.SZ,2010-01-06,,True,False,False,True,
002331.SZ,2010-01-06,,True,False,False,True,
002332.SZ,2010-01-12,,True,True,True,True,
002333.SZ,2010-01-12,,True,False,False,True,
002334.SZ,2010-01-13,,True,False,False,True,
002335.SZ,2010-01-13,,True,True,True,True,
002336.SZ,2010-01-13,2025-07-04,True,False,True,True,
002337.SZ,2010-01-15,,True,False,False,True,
002338.SZ,2010-01-15,,True,False,False,True,
002339.SZ,2010-01-22,,True,False,False,True,
002340.SZ,2010-01-22,,True,True,True,True,
002341.SZ,2010-01-22,2024-08-23,True,False,True,True,
002342.SZ,2010-01-26,,True,True,True,True,
002343.SZ,2010-01-26,,True,False,False,True,
002344.SZ,2010-01-26,,True,True,True,True,
002345.SZ,2010-01-28,,True,True,True,True,
002346.SZ,2010-01-28,,True,False,False,True,
002347.SZ,2010-01-28,,True,False,False,True,
002348.SZ,2010-02-03,,True,False,False,True,
002349.SZ,2010-02-03,,True,False,False,True,
002350.SZ,2010-02-03,,True,False,False,True,
002351.SZ,2010-02-05,,True,False,False,True,
002352.SZ,2010-02-05,,True,False,False,True,
002353.SZ,2010-02-05,,True,True,True,True,
002354.SZ,2010-02-09,,True,True,True,True,
002355.SZ,2010-02-09,,True,False,False,True,
002356.SZ,2010-02-09,,True,False,False,True,
002357.SZ,2010-02-10,,True,False,False,True,
002358.SZ,2010-02-10,,True,True,True,True,
002359.SZ,2010-02-10,2021-07-23,True,True,True,True,
002360.SZ,2010-03-03,,True,False,False,True,
002361.SZ,2010-03-03,,True,False,False,True,
002362.SZ,2010-03-03,,True,False,False,True,
002363.SZ,2010-03-05,,True,False,False,True,
002364.SZ,2010-03-05,,True,False,False,True,
002365.SZ,2010-03-05,,True,False,False,True,
002366.SZ,2010-03-12,,True,True,True,True,
002367.SZ,2010-03-12,,True,False,False,True,
